t,cruise,dive,id,version,mode,toa_time,toa_mode,mfd_peak,mfd_power,mfd_ratio,spl,shf_agn,shf_ainpshift,shf_ainshift,shf_mfdshift,shf_p2bshift,rate,src,dest,psk_error,packet_type,nframes,nbad,snr_rss,snr_in,snr_out,snr_symbols,mse,dqf,dop,noise_stdev,carrier_hz,bandwidth_hz,pcm,lon_ship,lat_ship,heading_ship,lat_sentry,lon_sentry,depth_sentry,heading_sentry,alt_sentry,range_horizontal,range_slant,nadir_angle,absolute_bearing,relative_bearing
2024-06-27 08:00:04.291,AT50-26,sentry731,$CACST,6.0,0.0,20240627080001.48,3.0,32767.0,45.0,106.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.6,7.0,0.0,-4.0,-1.0,-0.6,77.0,10000.0,2000.0,7A,-129.98610631684994,45.96226772698334,285.04882999552,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.5076092042287,1500.0155837826715,20.141196538860815,143.5783326614253,218.52950266590528
2024-06-27 08:01:04.322,AT50-26,sentry731,$CACST,6.0,0.0,20240627080101.51,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.3,6.0,0.0,-3.0,-1.0,-0.6,77.0,10000.0,2000.0,7F,-129.98610878673335,45.96226401420028,285.1529870112599,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.2886642545543,1499.9402074958696,20.133344573026513,143.534031341427,218.38104433016713
2024-06-27 08:02:04.336,AT50-26,sentry731,$CACST,6.0,0.0,20240627080201.527,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.0,6.0,0.0,-3.0,-1.0,-0.8,75.0,10000.0,2000.0,7D,-129.986101834,45.96226300586667,284.9404590985018,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.878757357718,1499.7991643943342,20.118642067140414,143.5746818338182,218.63422273531643
2024-06-27 08:03:04.336,AT50-26,sentry731,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-129.9860990844,45.962260453733336,285.14748000256003,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.5238230872607,1499.677116380558,20.10590908142067,143.5749625391088,218.42748253654878
2024-06-27 08:04:04.384,AT50-26,sentry731,$CACST,6.0,0.0,20240627080401.566,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.2,10.0,0.0,-7.0,-1.0,-0.6,70.0,10000.0,2000.0,4F,-129.98610101826668,45.962271682933334,284.73668000768,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.6188688679417,1500.0538979967992,20.145186312847272,143.64392431375245,218.90724430607247
2024-06-27 08:05:04.401,AT50-26,sentry731,$CACST,6.0,0.0,20240627080501.586,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,15.0,8.0,0.0,-5.0,-1.0,-0.7,74.0,10000.0,2000.0,73,-129.98610829414994,45.962267576983315,284.91952001536,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.5850337786355,1500.0422455214634,20.14397300736754,143.56357610568637,218.6440560903264
2024-06-27 08:06:04.415,AT50-26,sentry731,$CACST,6.0,0.0,20240627080601.598,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.3,7.0,0.0,-4.0,-1.0,-0.7,73.0,10000.0,2000.0,78,-129.9861088529166,45.962262313249965,284.9174125891652,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.1394450018516,1499.8888518526362,20.127992709589197,143.5210813625465,218.6036687733813
2024-06-27 08:07:04.348,AT50-26,sentry731,$CACST,6.0,1.0,20240627080701.625,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,16.0,6.0,0.0,-3.0,-1.0,-0.7,73.0,10000.0,2000.0,75,-129.98610180673333,45.96226134726666,285.34916,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7289530806246,1499.7476435289495,20.113268210156715,143.56269079487095,218.21353079487096
2024-06-27 08:08:04.460,AT50-26,sentry731,$CACST,6.0,0.0,20240627080801.64,3.0,32767.0,45.0,133.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.7,7.0,0.0,-4.0,-1.0,-0.8,70.0,10000.0,2000.0,77,-129.986102546,45.962266211666666,285.3276646716378,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.1986462851062,1499.909225137167,20.130116053070708,143.5932805578135,218.26561588617568
2024-06-27 08:09:04.479,AT50-26,sentry731,$CACST,6.0,0.0,20240627080901.656,3.0,32767.0,45.0,139.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.0,8.0,0.0,-5.0,-1.0,-1.0,70.0,10000.0,2000.0,7A,-129.98610432983335,45.962265924233364,284.8646322150766,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.2548370450392,1499.9285642981135,20.13213136622482,143.57884193823736,218.71420972316076
2024-06-27 08:10:04.499,AT50-26,sentry731,$CACST,6.0,0.0,20240627081001.68,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.3,9.0,0.0,-6.0,-1.0,-0.4,73.0,10000.0,2000.0,7E,-129.9860988858665,45.96226543363331,284.63353878475846,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.9608711725401,1499.8274106730169,20.121587539972445,143.61288782631993,218.97934904156148
2024-06-27 08:11:04.519,AT50-26,sentry731,$CACST,6.0,0.0,20240627081101.69,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,15.6,8.0,0.0,-5.0,-1.0,-0.6,73.0,10000.0,2000.0,70,-129.98609887381656,45.96226629241673,285.47964072618163,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.0372812786337,1499.8536984967714,20.124328317621476,143.61926805682333,218.1396273306417
2024-06-27 08:12:04.538,AT50-26,sentry731,$CACST,6.0,0.0,20240627081201.715,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.3,7.0,0.0,-4.0,-1.0,-0.8,72.0,10000.0,2000.0,7D,-129.98610651626657,45.96225929326658,284.3586459477031,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7616324661647,1499.7588815370168,20.114440533566253,143.51503069117257,219.15638474346946
2024-06-27 08:13:04.557,AT50-26,sentry731,$CACST,6.0,0.0,20240627081301.727,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,10.4,7.0,0.0,-4.0,-1.0,-1.1,78.0,10000.0,2000.0,71,-129.98610309836658,45.96226747181653,285.43866134241193,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.3369173123618,1499.956817179959,20.135075127692794,143.59870161226456,218.16004026985263
2024-06-27 08:14:04.577,AT50-26,sentry731,$CACST,6.0,0.0,20240627081401.746,3.0,32767.0,45.0,108.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.2,7.0,0.0,-4.0,-1.0,-0.7,71.0,10000.0,2000.0,7A,-129.9861040364834,45.962270021666775,284.98338000384,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.6084721718447,1500.0503174042956,20.14481349572976,143.6109026757414,218.62752267190137
2024-06-27 08:15:04.596,AT50-26,sentry731,$CACST,6.0,0.0,20240627081501.766,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.1,7.0,0.0,-4.0,-1.0,-1.0,71.0,10000.0,2000.0,7F,-129.98609839666668,45.96226187653333,285.7912151203187,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.6196842892601,1499.71007199777,20.109348230355703,143.59017157152363,217.7989564512049
2024-06-27 08:16:04.524,AT50-26,sentry731,$CACST,6.0,1.0,20240627081601.785,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,18.1,6.0,0.0,-3.0,-1.0,-0.5,71.0,10000.0,2000.0,7A,-129.98610066466668,45.9622707682,284.445044862541,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.5206432012112,1500.0200718917042,20.141663948818806,143.63967303497395,219.19462817243294
2024-06-27 08:17:04.544,AT50-26,sentry731,$CACST,6.0,1.0,20240627081701.8,3.0,32767.0,45.0,123.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,18.8,5.0,0.0,-2.0,-1.0,-0.6,69.0,10000.0,2000.0,7A,-129.98610184333333,45.962261411200004,284.801171173018,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7363609328676,1499.7501909362363,20.113533957164446,143.56290724891898,218.76173607590096
2024-06-27 08:18:04.655,AT50-26,sentry731,$CACST,6.0,0.0,20240627081801.816,3.0,32767.0,45.0,127.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.8,8.0,0.0,-5.0,-1.0,-0.9,69.0,10000.0,2000.0,7D,-129.98610161925012,45.9622611828333,285.15553890050796,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7056100765654,1499.739616563303,20.112430804520727,143.56277977802455,218.40724087751659
2024-06-27 08:19:04.674,AT50-26,sentry731,$CACST,6.0,0.0,20240627081901.84,3.0,32767.0,45.0,118.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.1,7.0,0.0,-4.0,-1.0,-0.6,71.0,10000.0,2000.0,76,-129.98610292996682,45.962256911533416,285.3692821380879,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.3834528140875,1499.6288689737773,20.100872837285458,143.52231203752729,218.1530298994394
2024-06-27 08:20:04.693,AT50-26,sentry731,$CACST,6.0,0.0,20240627082001.855,3.0,32767.0,45.0,109.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.7,7.0,0.0,-4.0,-1.0,-0.8,71.0,10000.0,2000.0,76,-129.98610093806647,45.962269061100045,284.5299200824724,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.3801673234209,1499.971705876469,20.136626219791985,143.62528169493032,219.0953616124579
2024-06-27 08:21:04.714,AT50-26,sentry731,$CACST,6.0,0.0,20240627082101.875,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,9.2,7.0,0.0,-4.0,-1.0,-0.8,80.0,10000.0,2000.0,44,-129.98610873553324,45.962267018533105,285.4803896212836,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.5553096080174,1500.0320093615453,20.14290710134845,143.55643252118853,218.0760428999049
2024-06-27 08:22:01.941,AT50-26,sentry731,$CACST,6.0,1.0,20240627082201.88,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,3.0,7.0,0.0,150.0,16.2,3.0,0.0,0.0,-1.0,-0.4,72.0,10000.0,2000.0,77,-129.98610663169976,45.96226911916651,285.77913914560065,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.6467848642817,1500.0635125005872,20.146187349103656,143.58636252818974,217.8072233825891
2024-06-27 08:23:04.578,AT50-26,sentry731,$CACST,6.0,0.0,20240627082301.906,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.8,7.0,0.0,-4.0,-1.0,-0.6,71.0,10000.0,2000.0,7A,-129.98609476063382,45.96227226696671,284.28008,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.3843556079202,1499.9731477401879,20.136776424245305,143.6914746183964,219.4113946183964
2024-06-27 08:24:04.539,AT50-26,sentry731,$CACST,6.0,0.0,20240627082401.93,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.8,7.0,0.0,-4.0,-1.0,-0.6,70.0,10000.0,2000.0,78,-129.9861063328666,45.96226426408318,284.73659341724476,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.19820564802,1499.909073490535,20.13010024916885,143.552817995885,218.81622457864023
2024-06-27 08:25:04.413,AT50-26,sentry731,$CACST,6.0,1.0,20240627082501.945,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,19.3,6.0,0.0,-3.0,-1.0,-0.7,70.0,10000.0,2000.0,73,-129.98610255534987,45.96226248923348,285.057522482479,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.8656320601743,1499.794649799046,20.11817124439431,143.56590003356268,218.5083775510837
2024-06-27 08:26:04.385,AT50-26,sentry731,$CACST,6.0,1.0,20240627082601.96,3.0,32767.0,45.0,128.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,19.5,6.0,0.0,-3.0,-1.0,-0.7,69.0,10000.0,2000.0,76,-129.9861035738332,45.96226826583325,284.6012,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.4298948135984,1499.9888257857738,20.138409578207526,143.60123528909963,219.00003528909963
2024-06-27 08:27:04.675,AT50-26,sentry731,$CACST,6.0,0.0,20240627082701.977,3.0,32767.0,45.0,126.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.7,8.0,0.0,-5.0,-1.0,-0.5,69.0,10000.0,2000.0,73,-129.98609964916653,45.96227092499989,285.1719480654992,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.4881172107857,1500.008872122076,20.14049753456659,143.64784180051333,218.47589373501415
2024-06-27 08:28:04.695,AT50-26,sentry731,$CACST,6.0,0.0,20240627082802.0,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.6,7.0,0.0,-4.0,-1.0,-0.9,70.0,10000.0,2000.0,7B,-129.98610883641686,45.96226039599997,284.2467332692779,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.9670895801643,1499.8295499005296,20.121810593543568,143.5071050145105,219.2603717452326
2024-06-27 08:29:04.706,AT50-26,sentry731,$CACST,6.0,0.0,20240627082902.01,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.8,6.0,0.0,-3.0,-1.0,-1.1,70.0,10000.0,2000.0,74,-129.98609703816675,45.962264285233395,285.5560639319761,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7731384643586,1499.7628384469242,20.114853289624765,143.61725068813246,218.06118675615636
2024-06-27 08:30:04.725,AT50-26,sentry731,$CACST,6.0,0.0,20240627083002.03,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.6,7.0,0.0,-4.0,-1.0,-0.8,71.0,10000.0,2000.0,7B,-129.98610376041654,45.9622698670833,284.795249984,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.5819458828217,1500.0411821137054,20.14386227638536,143.61167793290457,218.81642794890456
2024-06-27 08:31:04.725,AT50-26,sentry731,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-129.9861085279167,45.96226570124983,285.22,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.4278085376176,1499.988107504845,20.13833475968902,143.54820219261097,218.32820219261095
2024-06-27 08:32:04.764,AT50-26,sentry731,$CACST,6.0,0.0,20240627083202.062,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.3,7.0,0.0,-4.0,-1.0,-0.8,72.0,10000.0,2000.0,75,-129.98610599173333,45.962263143200005,284.38219998719995,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.0821555637643,1499.8691384638666,20.12593788240614,143.54694603289238,219.16474604569243
2024-06-27 08:33:04.790,AT50-26,sentry731,$CACST,6.0,0.0,20240627083302.086,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.3,7.0,0.0,-4.0,-1.0,-1.3,73.0,10000.0,2000.0,73,-129.9860993501669,45.96226775200006,283.57855435558577,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.1899611340252,1499.9062361362949,20.129804550613777,143.6266710638355,220.04811670824972
2024-06-27 08:34:04.717,AT50-26,sentry731,$CACST,6.0,1.0,20240627083402.105,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,14.2,6.0,0.0,-3.0,-1.0,-1.0,75.0,10000.0,2000.0,7C,-129.98610273045017,45.96226796009988,281.21373255616993,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.3637747355015,1499.9660626441173,20.136038329609786,143.6048237118386,222.39109115566868
2024-06-27 08:35:04.751,AT50-26,sentry731,$CACST,6.0,1.0,20240627083502.12,3.0,32767.0,45.0,126.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,18.5,6.0,0.0,-3.0,-1.0,-1.3,70.0,10000.0,2000.0,79,-129.98610261966687,45.962261422750124,279.94670658852453,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.7730778939584,1499.7628176165747,20.114851116781214,143.5576226651499,223.61091607662536
2024-06-27 08:36:04.863,AT50-26,sentry731,$CACST,6.0,0.0,20240627083602.137,3.0,32767.0,45.0,128.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.3,7.0,0.0,-4.0,-1.0,-1.1,70.0,10000.0,2000.0,7C,-129.9860991032,45.96226800203344,280.1266666683699,45.9585341,-129.9821436,1408.285,1427.004,186.91,516.2010393827001,1499.910048731183,20.130201883919057,143.6302113109793,223.50354464260937
2024-06-27 08:37:04.881,AT50-26,sentry731,$CACST,6.0,0.0,20240627083702.145,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.0,8.0,0.0,-5.0,-1.0,-0.5,75.0,10000.0,2000.0,78,-129.98609786420013,45.96226261823337,279.9025574343946,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.6616825865957,1499.724512073147,20.110854927870395,143.59930167395038,223.69674423955576
2024-06-27 08:38:04.897,AT50-26,sentry731,$CACST,6.0,0.0,20240627083802.16,3.0,32767.0,45.0,108.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.5,7.0,0.0,-4.0,-1.0,-0.4,76.0,10000.0,2000.0,78,-129.9860974977833,45.96226606466662,280.1179720379514,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.953716246485,1499.8249492969367,20.12133089280493,143.62711883978022,223.50914680182882
2024-06-27 08:39:04.897,AT50-26,sentry731,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-129.9861007797501,45.96226465286659,279.3779760610663,45.9585341,-129.9821436,1408.285,1427.004,186.91,515.9778706346493,1499.8332588023468,20.12219730722851,143.59406028950053,224.21608422843423
2024-06-27 08:40:04.874,AT50-26,sentry731,$CACST,6.0,0.0,20240627084002.16,3.0,23903.0,43.0,183.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.1,7.0,0.0,-4.0,-1.0,0.7,75.0,10000.0,2000.0,5A,-129.9861011521336,45.96226687193348,280.046876859139,45.95853391340011,-129.98214522520001,1404.76731002368,1423.4075860270082,210.86324009472,516.1359206436761,1496.585274513237,20.17420930005551,143.62036615253038,223.5734892933914
2024-06-27 08:41:04.881,AT50-26,sentry731,$CACST,6.0,0.0,20240627084102.164,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.4,8.0,0.0,-5.0,-1.0,-0.5,75.0,10000.0,2000.0,70,-129.98610493698322,45.96226233883341,279.90852,45.95851462629985,-129.98193800920043,1410.144368984064,1428.708773983744,61.75046002176,527.2832484998886,1505.501499675792,20.50184914538972,142.29753137558885,222.38901137558884
